SMILES,IC50 (nM)
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCN(C)C3)sc3nccc1c23, 158
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(OC)cc2C)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CC[C@@H](C)NC3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCN(C(=O)C4CC4)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)/C(C#N)=C/C4(N)CC4)C3)sc3nccc1c23, 158
CN1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cccc(-c3ccccc3)c2)C1, 158
Cc1c(Oc2ccccc2)cccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)/C(C#N)=C/C4CC4)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(C)C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CN(C)C[C@@H]3F)sc3nccc1c23, 158
Cc1cc(Oc2cccc(F)c2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CNC[C@@H]3F)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)CN4CCCCC4)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(C)C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CCCN(C(=O)/C(C#N)=C/C4CC4)C3)sc3nccc1c23, 158
CO[C@H]1CNC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)CC1O, 158
Cc1cc(Oc2ccccc2)ncc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCNC3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCC(=O)N(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3(CO)CCOCC3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ncc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCNC3)sc3nccc1c23, 158
C=CC(=O)N1CCC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(-c3ccccc3)cc2)C(O)C1, 158
CO[C@H]1CNC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
CC(=O)N/C=C\C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
Cc1c(Oc2ccccc2)cccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)/C(C#N)=C/C4CC4)C3)sc3nccc1c23, 158
C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cnc(Oc3ccccc3)nc2)C1, 158
CCC(=O)N1CCCC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
CO/C=C(\C#N)C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
CCN1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CNC[C@@H](O)C3)sc3nccc1c23, 158
Cc1cc(Oc2cccc(F)c2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CNC[C@@H]3F)sc3nccc1c23, 158
CCC(=O)N1CCCC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
Cc1cc(Oc2ccccc2F)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CCCN(C)C3)sc3nccc1c23, 158
O=C(N[C@@H]1CCCNC1)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)c(Cl)c1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3(CO)CCOCC3)sc3nccc1c23, 158
CCc1ccccc1Oc1ccc(N2C(=O)Nc3c(C(=O)N[C@@H]4CCCN(C(=O)/C(C#N)=C/C5CC5)C4)sc4nccc2c34)c(C)c1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3C[C@H](F)CN(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCN(C(=O)/C(C#N)=C/C(C)(C)C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CCCN(C(=O)/C(C#N)=C/C4CC4)C3)sc3nccc1c23, 158
CNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCN(C)C3)sc3nccc1c23, 158
CO[C@@H]1CN(C)C[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1C, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3C[C@@H](O)CN(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CC[C@@H](C)N(C)C3)sc3nccc1c23, 158
CO[C@@H]1CN(C)C[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1C, 158
CC(=O)N/C=C\C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
C=CC(=O)N[C@@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccnc(C2CCC2)c1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCN(C4CC4)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCC(=O)N(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3C[C@H](F)CN(C)C3)sc3nccc1c23, 158
Cc1nc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCOC3)sc3nccc1c23, 158
N#C/C(=C\C1CC1)C(=O)N1CCC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2F)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)CN4CCCCC4)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2F)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CCCN(C)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCN(C4CC4)C3)sc3nccc1c23, 158
CCN1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)/C=C/CN4CCCCC4)C3)sc3nccc1c23, 158
COCCN1CCC(Nc2ncnc3[nH]cc(C(=O)c4ccccc4C)c23)CC1, 158
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(S(F)(F)(F)(F)F)cc2C)C1, 158
Cc1cccc(-c2cccc(N3C(=O)Nc4c(C(=O)N[C@@H]5CCCNC5)sc5nccc3c45)c2)c1, 158
CN1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cccc(-c3ccccc3)c2)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCN(C(=O)/C(C#N)=C/C(C)(C)C)C3)sc3nccc1c23, 158
COc1ccccc1Oc1ccc(N2C(=O)Nc3c(C(=O)N[C@@H]4CCCN(C)C4)sc4nccc2c34)c(C)c1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCC(C)CC3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CNC[C@@H](O)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)CN4CCOCC4)C3)sc3nccc1c23, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C)C3)sc3nccc1c23, 158
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(OC)cc2C)C1, 158
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(S(F)(F)(F)(F)F)cc2C)C1, 158
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCN(C(=O)C4CC4)C3)sc3nccc1c23, 158
CCCN1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 158
O=C(N[C@H]1CNC[C@@H]1O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 158
C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1, 159
C=CC(=O)NC1CC(N2N=C(Nc3cccc(Oc4ccccc4)c3)c3c[nH]c4ncnc2c34)C1, 159
CCN1CCN(Cc2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)cc(F)c7C6=O)c5CO)ccnc4[nH]3)nc2)CC1, 159
CN1CCN(c2ccc(Nc3nc(-c4cccc(NC(=O)c5ccccc5)c4)sc3C(N)=O)cc2)CC1, 159
COc1ccc(COc2cc(-c3cccc(-n4cnc5cc(F)ccc5c4=O)c3C)c3c(C)c(C)[nH]c3c2C(N)=O)cc1, 160
COc1ccc(COc2cc(-c3cccc(-n4cnc5cc(F)ccc5c4=O)c3C)c3c(C)c(C)[nH]c3c2C(N)=O)cc1, 160
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)nn(C)c(=O)c32)C1, 160
CC(C)OC1C(C)N(C(=O)NC2CCCCc3cc(-c4ccnc(Nc5cnn(C)c5)n4)ccc32)C1C, 160
COc1ccc(COc2cc(-c3cccc(-n4cnc5cc(F)ccc5c4=O)c3C)c3c(C)c(C)[nH]c3c2C(N)=O)cc1, 160
Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc([C@H]3C(=O)N(C)CCN3C)cc2)n1, 160
C=CC(=O)N1CCC(c2cc3cc(C4CC4)ccc3c(=O)n2-c2cccc(-c3ccn4cncc4c3)c2CO)C1, 160
Nc1ncnc(NCC2CCN(C(=O)CCl)CC2)c1-c1ccc(Oc2ccccc2)cc1, 160
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 160
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CN1CCN(CC(F)(F)F)CC1=O, 160
COc1ccc(COc2cc(-c3cccc(-n4cnc5cc(F)ccc5c4=O)c3C)c3c(C)c(C)[nH]c3c2C(N)=O)cc1, 160
COc1ccc(COc2cc(-c3cccc(-n4cnc5cc(F)ccc5c4=O)c3C)c3c(C)c(C)[nH]c3c2C(N)=O)cc1, 160
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2cc(F)c(Oc3ccccc3)cc2F)CC1, 160
Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(O)(c4ccc(F)cc4)C(F)(F)F)cc3)c12, 161
C=CC(=O)N1CCC(c2cn(-c3ccc(Oc4ccccc4F)cc3)c3c(N)n[nH]c(=O)c23)CC1, 161
CCOC(=O)c1sc(-c2cccc(NC(=O)c3ccco3)c2)nc1Nc1ccc(N2CCN(C)CC2)cc1, 161
CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1, 161
CC#CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C, 161
O=C(NCc1ccccc1)c1ccc(Cl)c(C(=O)c2c[nH]c3ncnc(N[C@@H]4CC[C@@H](CO)OC4)c23)c1, 161
C=CC(=O)N1CCC(n2nc(C(=O)Nc3nc4ccccc4o3)c3c(N)ncnc32)CC1, 162
Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1ccc(Oc2ccccc2)cc1O, 162
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 162
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 162
COC1CN(C(=O)c2ccc(-c3cc4c(-c5cccc(N6CCOc7cc(C8CC8)ccc7C6=O)c5C)ncnc4[nH]3)cc2)C1, 162
CCC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1, 163
O=C(NCCN1CCOCC1)c1ccc(Cl)c(C(=O)c2c[nH]c3ncnc(N[C@@H]4CC[C@@H](CO)OC4)c23)c1, 164
CC#CC(=O)N1CCC[C@@H](c2cn(-c3ccc(Oc4ccccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1, 164
CC(=O)C(=O)N1CC=C(c2c[nH]c3ncc(NC(=O)OCc4ccccc4Cl)cc23)CC1, 165
C#CC(=O)N1CCC[C@@H](Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]cc(Cl)c23)C1, 165
Cc1c(NC(=O)c2ccccn2)cccc1-c1cc2[nH]cnc2c(Nc2ccc(C(=O)N3CCOCC3)cc2)n1, 166
C=CC(=O)Nc1cccc(Oc2nc(Nc3cc4n(n3)CCN(C)C4)nn3cccc23)c1, 166
Cc1cc(Oc2cccc(COc3ccccc3C#N)c2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCCC3)sc3nccc1c23, 166
Cc1cc(Oc2cccc(COc3ccccc3C#N)c2)ccc1N1C(=O)Nc2c(C(=O)NC3CCCCC3)sc3nccc1c23, 166
Cc1ccc(NC(=O)c2cccc(F)c2)cc1C(=O)Nc1cnc(Nc2cccc(N)c2)nc1, 166
c1cc(N2CCOCC2)ccc1Nc1nc(-c2ccc3cn[nH]c3c2)nc2[nH]ncc12, 167
Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCS(=O)(=O)CC3)[nH]c2n1, 0.250
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(F)cccn2c1=O, 0.25
C=CS(=O)(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]cc(C)c23)c1, 0.250
C=CC(=O)N(C)c1cccc(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)c1, 0.250
C=CC(=O)N(C)c1cccc(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)c1, 0.250
C=CS(=O)(=O)NCc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1, 0.250
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)[nH]c2c(F)cc(F)cc2c1=O, 0.25
C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 0.250
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)[nH]c2c(F)cccc2c1=O, 0.260
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2c(F)cc(F)cc2c1=O, 0.260
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 0.260
Nc1nccn2c([C@H]3CC[C@@H](CC(=O)O)C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12, 0.260
COc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc(F)c1-c1nc([C@@H]2CC[C@](C)(C(=O)O)C2(C)C)n2ccnc(N)c12, 0.260
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 0.260
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)[nH]c2c(F)cccc2c1=O, 0.260
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2c(F)cc(F)cc2c1=O, 0.260
C=CS(=O)(=O)N(C)c1cccc(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)c1C, 0.260
Nc1nccn2c([C@H]3CN4C(=O)CC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12, 0.26
CN1CC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@H]2C1, 0.26
C=CC(=O)Nc1cccc(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CCC(C)(CO)C4)c1C, 0.260
Nc1nccn2c([C@H]3CN4C(=O)CC[C@@H]4CO3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12, 0.260000
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2c(F)cc(F)cc2c1=O, 0.26
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)[nH]c2c(F)cccc2c1=O, 0.260
CN1CC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)CC[C@H]2C1, 0.260000
C=CS(=O)(=O)N(C)c1cccc(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)c1C, 0.260
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2c(F)cc(F)cc2c1=O, 0.260
C=CC(=O)Nc1cccc(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@](C)(CO)C4)c1C, 0.260
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 0.26
O=C(C#CCN1CCOCC1)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2c1, 0.260000
C=CC(=O)Nc1cccc(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CCC(C)(CO)C4)c1C, 0.260
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)[nH]c2c(F)cccc2c1=O, 0.26
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 0.260
C=CS(=O)(=O)N(C)c1cccc(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)c1C, 0.260
CC#CC(=O)N(C1CC1)[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.27
Cc1c(-c2c(C#N)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 0.270
CC1(C(=O)O)CCC(C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1, 0.270
CC#CC(=O)N(C1CC1)[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.270
CC(C)(C)c1cccc([C@](C)(O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)c1, 0.270
CC1(C)CC(=O)N2C[C@@H](c3nc(-c4ccc([C@@](C)(O)c5cccc(C(F)(F)F)c5)cc4)c4c(N)nccn34)CC[C@@H]21, 0.270
Cc1c(-c2c(C#N)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 0.270
C=CS(=O)(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C, 0.270
CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1, 0.270000
Cc1c(-c2c(C#N)cc(C(=N)O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 0.270000
CCN1CC(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@H]2C1, 0.27
C=CC(=O)Nc1cccc(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CCC(C)(CO)C4)c1C, 0.270
CC#CC(=O)N(C1CC1)[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.270
C=CC(=O)Nc1cc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)ccc1F, 0.270
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2c(Cl)cnc(N)c12, 0.27
Cc1c(-c2c(C#N)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 0.27
C=CC(=O)Nc1cccc(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CCC(C)(CO)C4)c1C, 0.270
C=CC(=O)N1CCC[C@@H](c2cn(-c3ccc(Oc4ccc(F)cc4)cc3)c3c(N)n[nH]c(=O)c23)C1, 167
CC1(C(=O)N2CC(c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1, 167
CC1(C)CC(=O)N2C[C@@H](c3nc(-c4ccc([C@@](C)(O)c5cccc(C(F)(F)F)c5)cc4)c4c(N)nccn34)CC[C@@H]21, 169
Cc1c(NC(=O)C2CCCCC2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1, 169
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cccc(N)c12, 170
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1N1Cc2ccc(C#N)cc2C1=O, 170
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1N1Cc2ccc(C#N)cc2C1=O, 170
CC(O)(c1ccc(F)cc1)c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3ccnc(N)c23)cc1, 170
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CC[C@@H](NC#N)CC3)sc3nccc1c23, 170
C=CS(=O)(=O)NC1CCN(c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 170
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)N1CC(OC(C)C)C1, 170
O=C(c1cc(C(=O)N2CCc3ccccc3C2)ccc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12, 170
C=C(F)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1, 170
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1N1Cc2ccc(C#N)cc2C1=O, 170
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cccc(N)c12, 170
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c1cccc(N)c12, 170
CCCn1cnc2c(Nc3ccc(C(=O)N4CCOCC4)cc3)nc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)nc21, 170
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1N1Cc2ccc(C#N)cc2C1=O, 170
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1N1Cc2ccc(C#N)cc2C1=O, 170
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CC[C@@H](NC#N)CC3)sc3nccc1c23, 170
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O, 170
C=CC(=O)N(C)c1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1, 170
Cc1c(-c2ncnc3[nH]c(-c4ccc(C(=O)N5CCCCC5)cc4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O, 171
COCc1c(-c2cc(Nc3ccc(N4CCN(C5COC5)C[C@@H]4C)cn3)c(=O)n(C)c2)ccnc1-n1ccn2c3c(cc2c1=O)CC(C)(C)C3, 171
N#CN1CCCC(n2nc(-c3ccc(Oc4ccccc4)nc3)c(C(N)=O)c2N)C1, 171
